"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","N2","13-Jun-2016","      10935.00","      10905.00","      11850.00","      10900.00","      10900.00","      10900.00","      11013.70","        680","             7489318.60","         23","        661","         97.21"
"SBIN","N5","13-Jun-2016","      11495.41","      10701.00","      11495.00","      10701.00","      11412.00","      11412.00","      11460.61","       1096","            12560833.74","         59","       1062","         96.90"
"SBIN","EQ","14-Jun-2016","        201.80","        204.35","        208.60","        203.80","        208.20","        207.70","        205.99","   23918910","          4927151493.55","     129701","    4916156","         20.55"
"SBIN","N2","14-Jun-2016","      10900.00","      10895.00","      10895.00","      10893.00","      10893.00","      10893.04","      10893.05","         42","              457508.00","          3","         42","        100.00"
"SBIN","N5","14-Jun-2016","      11412.00","      11100.00","      11440.00","      11100.00","      11400.00","      11400.00","      11407.60","        267","             3045829.02","         43","        261","         97.75"
"SBIN","N6","14-Jun-2016","      10990.00","      11000.00","      11000.00","      10800.00","      10800.00","      10800.00","      10900.00","          4","               43600.00","          2","          2","         50.00"
"SBIN","EQ","15-Jun-2016","        207.70","        209.75","        217.55","        208.55","        215.25","        216.05","        213.78","   48362742","         10338917056.40","     262445","    8804444","         18.21"
"SBIN","N2","15-Jun-2016","      10893.04","      10893.00","      10893.00","      10850.00","      10850.00","      10850.00","      10882.78","          9","               97945.01","          6","          9","        100.00"
"SBIN","N5","15-Jun-2016","      11400.00","      11400.00","      11401.25","      11380.00","      11391.00","      11398.12","      11397.24","        153","             1743777.60","         32","        153","        100.00"
"SBIN","EQ","16-Jun-2016","        216.05","        216.00","        218.50","        213.05","        215.15","        216.00","        215.77","   48122379","         10383604270.60","     285087","   10889526","         22.63"
"SBIN","N2","16-Jun-2016","      10850.00","      10999.99","      11375.00","      10980.00","      11375.00","      11375.00","      11049.17","          6","               66294.99","          3","          5","         83.33"
"SBIN","N5","16-Jun-2016","      11398.12","      11400.00","      11400.00","      11380.00","      11380.10","      11380.10","      11388.38","        145","             1651315.46","         14","        145","        100.00"
"SBIN","EQ","17-Jun-2016","        216.00","        216.75","        217.50","        211.60","        212.90","        213.45","        214.70","   26486677","          5686609406.00","     178438","    7332337","         27.68"
"SBIN","N2","17-Jun-2016","      11375.00","      10900.00","      10900.00","      10900.00","      10900.00","      10900.00","      10900.00","          3","               32700.00","          2","          3","        100.00"
"SBIN","N5","17-Jun-2016","      11380.10","      11399.80","      11399.80","      11227.00","      11380.00","      11380.00","      11354.65","        120","             1362558.56","         19","        104","         86.67"
"SBIN","EQ","20-Jun-2016","        213.45","        208.00","        216.70","        207.90","        215.25","        215.90","        213.81","   32633757","          6977292050.00","     175144","    7768315","         23.80"
"SBIN","N2","20-Jun-2016","      10900.00","      10978.00","      10979.99","      10802.00","      10802.00","      10844.96","      10879.99","        129","             1403518.99","         22","        123","         95.35"
"SBIN","N5","20-Jun-2016","      11380.00","      11375.01","      11400.00","      11230.00","      11249.98","      11263.74","      11322.81","        325","             3679914.79","         59","        269","         82.77"
"SBIN","EQ","21-Jun-2016","        215.90","        215.00","        217.50","        213.15","        213.50","        214.00","        215.39","   18960306","          4083821938.95","     130024","    5087373","         26.83"
"SBIN","N2","21-Jun-2016","      10844.96","      10802.00","      10900.00","      10802.00","      10900.00","      10900.00","      10880.28","         35","              380809.95","         16","         30","         85.71"
"SBIN","N5","21-Jun-2016","      11263.74","      11398.00","      11398.00","      11200.00","      11200.00","      11236.12","      11295.20","        453","             5116725.12","         56","        398","         87.86"
"SBIN","EQ","22-Jun-2016","        214.00","        214.00","        215.25","        211.45","        212.90","        212.90","        213.42","   16395548","          3499126298.90","      98467","    3630782","         22.14"
"SBIN","N2","22-Jun-2016","      10900.00","      10815.01","      10815.01","      10775.00","      10776.00","      10780.40","      10800.90","         75","              810067.23","         21","         70","         93.33"
"SBIN","N5","22-Jun-2016","      11236.12","      11250.00","      11250.00","      11206.00","      11249.00","      11244.54","      11221.29","         71","              796711.37","         22","         58","         81.69"
"SBIN","EQ","23-Jun-2016","        212.90","        213.00","        218.00","        212.75","        217.80","        217.55","        215.84","   20666649","          4460588043.90","     125144","    6492054","         31.41"
