"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"LUPIN","EQ","09-May-2017","       1279.80","       1283.50","       1283.85","       1243.10","       1255.00","       1250.15","       1259.77","    1761286","          2218822754.45","      46203","     832008","         47.24"
"LUPIN","EQ","10-May-2017","       1250.15","       1255.00","       1272.95","       1251.70","       1259.25","       1258.90","       1263.12","    1092939","          1380513540.45","      36718","     677495","         61.99"
"LUPIN","EQ","11-May-2017","       1258.90","       1263.00","       1273.90","       1256.70","       1260.00","       1259.70","       1264.01","     575036","           726853070.95","      28890","     296539","         51.57"
"LUPIN","EQ","12-May-2017","       1259.70","       1263.00","       1265.20","       1245.00","       1254.00","       1253.95","       1254.74","     900384","          1129745294.75","      39172","     554167","         61.55"
"LUPIN","EQ","15-May-2017","       1253.95","       1253.95","       1292.95","       1252.00","       1285.00","       1284.50","       1278.58","     951808","          1216959223.15","      36384","     485709","         51.03"
"LUPIN","EQ","16-May-2017","       1284.50","       1277.60","       1299.95","       1277.60","       1290.80","       1292.90","       1291.53","     863382","          1115087084.80","      49919","     518409","         60.04"
"LUPIN","EQ","17-May-2017","       1292.90","       1299.00","       1306.10","       1287.00","       1297.00","       1299.25","       1295.74","    1423295","          1844220655.75","      33023","    1011495","         71.07"
"LUPIN","EQ","18-May-2017","       1299.25","       1290.00","       1322.35","       1284.25","       1307.00","       1305.85","       1308.17","    1137197","          1487642533.70","      41652","     633977","         55.75"
"LUPIN","EQ","19-May-2017","       1305.85","       1318.00","       1321.95","       1304.95","       1314.00","       1318.20","       1314.15","     954830","          1254787463.30","      42623","     619565","         64.89"
"LUPIN","EQ","22-May-2017","       1318.20","       1320.10","       1327.00","       1258.00","       1259.95","       1265.95","       1287.04","    2143969","          2759374675.70","      64634","    1459885","         68.09"
"LUPIN","EQ","23-May-2017","       1265.95","       1265.00","       1265.00","       1231.40","       1251.00","       1250.60","       1244.52","    2071339","          2577817024.15","      66708","    1420647","         68.59"
"LUPIN","EQ","24-May-2017","       1250.60","       1232.20","       1274.95","       1167.60","       1235.15","       1228.50","       1227.31","    4063564","          4987249518.55","     111545","    1659958","         40.85"
"LUPIN","EQ","25-May-2017","       1228.50","       1172.05","       1180.00","       1107.00","       1140.00","       1140.20","       1139.74","    8375080","          9545374351.75","     220412","    3773030","         45.05"
"LUPIN","EQ","26-May-2017","       1140.20","       1131.00","       1163.00","       1100.00","       1112.00","       1112.55","       1125.90","    3585744","          4037206186.55","     108359","    1543564","         43.05"
"LUPIN","EQ","29-May-2017","       1112.55","       1113.95","       1128.40","       1080.10","       1115.00","       1110.20","       1111.11","    2573360","          2859284953.65","     101471","    1012969","         39.36"
"LUPIN","EQ","30-May-2017","       1110.20","       1110.20","       1142.25","       1110.20","       1133.00","       1129.90","       1132.29","    1442595","          1633433687.35","      46189","     498160","         34.53"
"LUPIN","EQ","31-May-2017","       1129.90","       1145.00","       1185.00","       1137.50","       1159.75","       1161.00","       1163.75","    2459672","          2862436674.30","     100208","     997838","         40.57"
"LUPIN","EQ","01-Jun-2017","       1161.00","       1150.00","       1188.90","       1142.50","       1147.00","       1146.30","       1163.07","    1498211","          1742527690.25","      46639","     535264","         35.73"
"LUPIN","EQ","02-Jun-2017","       1146.30","       1158.90","       1173.00","       1152.00","       1169.00","       1167.10","       1162.75","    1059875","          1232373175.15","      40197","     430571","         40.62"
"LUPIN","EQ","05-Jun-2017","       1167.10","       1160.00","       1170.00","       1148.00","       1155.85","       1156.20","       1157.05","    1345701","          1557038416.35","      30525","     676305","         50.26"
"LUPIN","EQ","06-Jun-2017","       1156.20","       1162.90","       1165.00","       1141.75","       1150.40","       1151.00","       1150.34","    1352183","          1555464612.05","      28882","     907872","         67.14"
"LUPIN","EQ","07-Jun-2017","       1151.00","       1152.15","       1165.95","       1145.00","       1152.90","       1154.45","       1157.77","     928260","          1074713337.80","      23990","     565312","         60.90"
"LUPIN","EQ","08-Jun-2017","       1154.45","       1159.75","       1178.40","       1151.75","       1168.05","       1167.70","       1168.22","    1599054","          1868041954.45","      58802","     835187","         52.23"
"LUPIN","EQ","09-Jun-2017","       1167.70","       1173.00","       1176.00","       1152.30","       1158.50","       1160.10","       1158.61","     769777","           891869753.90","      24978","     308544","         40.08"
"LUPIN","EQ","12-Jun-2017","       1160.10","       1150.00","       1167.00","       1150.00","       1158.00","       1160.20","       1161.49","     608687","           706984567.05","      30723","     238074","         39.11"
"LUPIN","EQ","13-Jun-2017","       1160.20","       1163.00","       1182.95","       1163.00","       1178.30","       1179.70","       1176.80","     953734","          1122355823.75","      38710","     397620","         41.69"
"LUPIN","EQ","14-Jun-2017","       1179.70","       1182.95","       1193.50","       1175.50","       1179.20","       1181.00","       1183.74","     970978","          1149385628.95","      34471","     454004","         46.76"
"LUPIN","EQ","15-Jun-2017","       1181.00","       1178.90","       1194.00","       1174.05","       1181.00","       1182.35","       1184.56","    1034068","          1224918059.55","      33197","     512762","         49.59"
"LUPIN","EQ","16-Jun-2017","       1182.35","       1186.00","       1189.45","       1104.55","       1130.60","       1131.05","       1134.54","    3285283","          3727294290.85","      84408","    1254238","         38.18"
"LUPIN","EQ","19-Jun-2017","       1131.05","       1136.00","       1141.50","       1113.20","       1130.90","       1131.70","       1125.85","    1172788","          1320387553.90","      35910","     473742","         40.39"
"LUPIN","EQ","20-Jun-2017","       1131.70","       1129.90","       1129.90","       1110.00","       1112.00","       1112.85","       1114.71","    1777105","          1980961025.50","      73946","    1057629","         59.51"
"LUPIN","EQ","21-Jun-2017","       1112.85","       1111.00","       1112.00","       1089.00","       1094.00","       1095.00","       1096.13","    2025842","          2220595932.70","      67710","    1175738","         58.04"
"LUPIN","EQ","22-Jun-2017","       1095.00","       1085.10","       1088.95","       1064.00","       1065.00","       1066.95","       1074.57","    3041268","          3268049252.05","      94799","    1712248","         56.30"
"LUPIN","EQ","23-Jun-2017","       1066.95","       1066.00","       1085.00","       1058.05","       1059.85","       1060.00","       1068.13","    2050708","          2190414136.65","      62845","    1086059","         52.96"
"LUPIN","EQ","27-Jun-2017","       1060.00","       1060.00","       1068.20","       1047.60","       1065.00","       1062.35","       1057.04","    2630627","          2780669212.85","      64922","    1663988","         63.25"
"LUPIN","EQ","28-Jun-2017","       1062.35","       1062.00","       1069.40","       1051.10","       1063.55","       1064.70","       1062.89","    1667010","          1771850037.90","      45359","     926663","         55.59"
"LUPIN","EQ","29-Jun-2017","       1064.70","       1068.75","       1069.80","       1053.00","       1058.00","       1055.60","       1059.45","    4352668","          4611438445.10","      63754","    3091506","         71.03"
"LUPIN","EQ","30-Jun-2017","       1055.60","       1059.90","       1069.55","       1051.50","       1058.15","       1059.85","       1062.79","    1555017","          1652654167.40","      59120","     871925","         56.07"
"LUPIN","EQ","03-Jul-2017","       1059.85","       1064.00","       1065.00","       1051.40","       1053.00","       1054.50","       1058.72","    1001764","          1060585978.70","      25401","     666911","         66.57"
"LUPIN","EQ","04-Jul-2017","       1054.50","       1059.80","       1061.00","       1040.00","       1042.10","       1043.90","       1050.30","    1052402","          1105339605.60","      27886","     657204","         62.45"
"LUPIN","EQ","05-Jul-2017","       1043.90","       1040.50","       1096.00","       1036.20","       1086.00","       1084.00","       1070.02","    5148183","          5508682760.35","     101749","    2790844","         54.21"
"LUPIN","EQ","06-Jul-2017","       1084.00","       1099.00","       1108.80","       1076.55","       1081.90","       1081.30","       1093.51","    2336293","          2554763606.35","      67648","     851837","         36.46"
"LUPIN","EQ","07-Jul-2017","       1081.30","       1082.90","       1137.00","       1082.90","       1120.00","       1117.30","       1122.65","    4984299","          5595644150.70","     104898","    1989070","         39.91"
"LUPIN","EQ","10-Jul-2017","       1117.30","       1150.80","       1229.00","       1130.00","       1150.00","       1148.85","       1149.39","     518323","           595756960.20","      11790","     225964","         43.60"
"LUPIN","EQ","11-Jul-2017","       1148.85","       1157.00","       1166.75","       1136.05","       1140.00","       1139.95","       1151.91","    1914881","          2205771866.00","      49578","    1053605","         55.02"
"LUPIN","EQ","12-Jul-2017","       1139.95","       1145.00","       1152.80","       1136.75","       1142.00","       1140.60","       1141.69","     768916","           877865371.10","      38449","     377205","         49.06"
"LUPIN","EQ","13-Jul-2017","       1140.60","       1152.00","       1152.00","       1138.50","       1139.00","       1142.05","       1143.39","    1249863","          1429085759.35","      41928","     933108","         74.66"
"LUPIN","EQ","14-Jul-2017","       1142.05","       1143.00","       1156.10","       1135.30","       1140.00","       1139.15","       1143.21","     855906","           978480358.00","      24902","     498098","         58.20"
"LUPIN","EQ","17-Jul-2017","       1139.15","       1145.00","       1150.45","       1137.00","       1147.30","       1146.75","       1144.24","     523872","           599435225.95","      18092","     311290","         59.42"
"LUPIN","EQ","18-Jul-2017","       1146.75","       1148.00","       1164.75","       1147.30","       1159.40","       1156.35","       1157.44","    1073451","          1242452395.70","      33013","     748653","         69.74"
"LUPIN","EQ","19-Jul-2017","       1156.35","       1168.90","       1177.45","       1164.10","       1172.80","       1172.30","       1171.17","     794526","           930521293.70","      26614","     388797","         48.93"
"LUPIN","EQ","20-Jul-2017","       1172.30","       1172.00","       1175.95","       1162.55","       1167.00","       1166.05","       1168.01","     406805","           475151373.90","      13003","     189077","         46.48"
"LUPIN","EQ","21-Jul-2017","       1166.05","       1157.15","       1157.15","       1131.25","       1146.00","       1142.90","       1140.05","    1439189","          1640740504.55","      61536","     863960","         60.03"
"LUPIN","EQ","24-Jul-2017","       1142.90","       1165.75","       1175.20","       1138.00","       1139.35","       1141.50","       1151.18","    1549104","          1783302702.30","      47774","     682510","         44.06"
"LUPIN","EQ","25-Jul-2017","       1141.50","       1140.00","       1141.95","       1114.15","       1121.45","       1120.45","       1124.50","    1757281","          1976067495.85","      63915","    1150923","         65.49"
"LUPIN","EQ","26-Jul-2017","       1120.45","       1121.60","       1128.65","       1115.50","       1125.00","       1123.60","       1123.45","    1114455","          1252034371.70","      35099","     726150","         65.16"
"LUPIN","EQ","27-Jul-2017","       1123.60","       1132.20","       1132.25","       1105.00","       1113.10","       1110.05","       1115.73","    1625717","          1813855123.30","      42122","    1077945","         66.31"
"LUPIN","EQ","28-Jul-2017","       1110.05","       1110.40","       1111.05","       1055.35","       1066.90","       1063.90","       1070.69","    2321289","          2485391941.85","      89010","    1168974","         50.36"
"LUPIN","EQ","31-Jul-2017","       1063.90","       1089.90","       1089.90","       1030.00","       1031.00","       1032.00","       1043.87","    4692583","          4898428792.75","     143965","    2613447","         55.69"
"LUPIN","EQ","01-Aug-2017","       1032.00","       1038.00","       1038.80","       1016.10","       1018.95","       1017.90","       1026.38","    2668911","          2739317711.60","     101586","    1437824","         53.87"
"LUPIN","EQ","02-Aug-2017","       1017.90","       1026.10","       1055.00","       1020.00","       1033.05","       1034.95","       1037.70","    7625546","          7913032758.90","     171783","    2579296","         33.82"
"LUPIN","EQ","03-Aug-2017","       1034.95","       1032.00","       1060.00","        985.00","        986.60","        993.40","       1019.44","    7852897","          8005580206.35","     195599","    2708479","         34.49"
"LUPIN","EQ","04-Aug-2017","        993.40","        989.50","        997.80","        963.00","        990.05","        992.80","        980.49","    4195398","          4113528387.40","      93808","    1190747","         28.38"
"LUPIN","EQ","07-Aug-2017","        992.80","        993.80","       1004.00","        980.55","        982.10","        985.05","        992.51","    1416550","          1405945648.70","      40010","     421718","         29.77"
"LUPIN","EQ","08-Aug-2017","        985.05","        988.80","        992.45","        970.40","        974.00","        974.50","        978.06","    1097894","          1073811272.75","      51924","     454658","         41.41"
"LUPIN","EQ","09-Aug-2017","        974.50","        974.00","        977.80","        950.00","        951.00","        952.95","        961.91","    1347325","          1296010731.45","      57778","     576545","         42.79"
"LUPIN","EQ","10-Aug-2017","        952.95","        950.80","        971.85","        917.55","        944.05","        936.70","        951.73","    2148029","          2044350403.50","      63148","     711575","         33.13"
"LUPIN","EQ","11-Aug-2017","        936.70","        930.00","        954.85","        920.00","        940.00","        940.90","        939.09","    1617852","          1519305583.65","      42372","     529895","         32.75"
"LUPIN","EQ","14-Aug-2017","        940.90","        943.50","        969.80","        943.05","        962.00","        966.85","        956.22","    1380569","          1320125089.30","      56826","     550114","         39.85"
"LUPIN","EQ","16-Aug-2017","        966.85","        974.00","        974.05","        950.50","        962.05","        961.00","        961.27","    1973545","          1897109881.45","      48909","    1224813","         62.06"
"LUPIN","EQ","17-Aug-2017","        961.00","        964.00","        968.45","        951.00","        952.95","        953.95","        959.17","    1127740","          1081697302.20","      44540","     597790","         53.01"
"LUPIN","EQ","18-Aug-2017","        953.95","        951.00","        951.00","        934.40","        937.85","        938.35","        940.18","    1834424","          1724684631.60","      48314","    1228272","         66.96"
"LUPIN","EQ","21-Aug-2017","        938.35","        943.90","        944.00","        920.00","        920.25","        923.40","        929.06","    1160593","          1078260133.35","      32596","     547648","         47.19"
"LUPIN","EQ","22-Aug-2017","        923.40","        948.00","        950.95","        935.00","        942.60","        944.40","        941.87","    2324978","          2189830078.30","      60007","     873570","         37.57"
"LUPIN","EQ","23-Aug-2017","        944.40","        948.00","        959.70","        941.00","        955.80","        955.85","        952.79","    1452649","          1384072664.35","      45587","     508479","         35.00"
"LUPIN","EQ","24-Aug-2017","        955.85","        958.50","        999.80","        955.00","        994.00","        992.50","        986.50","    2451008","          2417919524.55","      82899","     669269","         27.31"
"LUPIN","EQ","28-Aug-2017","        992.50","       1003.00","       1008.00","        986.00","        987.00","        991.20","        994.35","    1659832","          1650453562.40","      47567","     698071","         42.06"
"LUPIN","EQ","29-Aug-2017","        991.20","        987.70","        998.95","        983.05","        985.85","        989.30","        990.75","    1024339","          1014867868.95","      26563","     499846","         48.80"
"LUPIN","EQ","30-Aug-2017","        989.30","        995.00","        998.40","        985.85","        986.05","        988.00","        991.76","     700248","           694480372.35","      28357","     304007","         43.41"
"LUPIN","EQ","31-Aug-2017","        988.00","        979.00","        995.75","        974.60","        978.75","        979.45","        984.18","    1957294","          1926337603.75","      62446","    1071655","         54.75"
"LUPIN","EQ","01-Sep-2017","        979.45","        985.00","       1009.40","        982.00","        996.00","        995.55","        998.04","    1558803","          1555742302.20","      35192","     529789","         33.99"
"LUPIN","EQ","04-Sep-2017","        995.55","        995.00","       1006.45","        985.05","        995.00","        997.55","        995.83","     907385","           903604836.65","      32261","     289709","         31.93"
"LUPIN","EQ","05-Sep-2017","        997.55","       1005.00","       1005.05","        986.05","        990.75","        992.65","        992.00","     713041","           707338358.25","      21998","     238797","         33.49"
"LUPIN","EQ","06-Sep-2017","        992.65","        987.00","        991.35","        967.00","        970.00","        971.35","        973.72","    1338780","          1303594500.95","      39797","     581511","         43.44"
"LUPIN","EQ","07-Sep-2017","        971.35","        975.90","        981.70","        970.35","        977.00","        978.50","        977.79","     936915","           916107023.55","      29991","     535798","         57.19"
"LUPIN","EQ","08-Sep-2017","        978.50","        978.50","        986.50","        960.20","        971.20","        969.95","        970.68","     714426","           693479605.65","      34920","     303751","         42.52"
"LUPIN","EQ","11-Sep-2017","        969.95","        975.00","        982.95","        968.15","        980.00","        977.30","        976.18","     799559","           780511782.00","      20577","     427119","         53.42"
"LUPIN","EQ","12-Sep-2017","        977.30","        979.00","        988.00","        976.15","        981.15","        981.85","        982.25","    1076841","          1057722710.15","      35271","     565172","         52.48"
"LUPIN","EQ","13-Sep-2017","        981.85","        985.70","       1009.00","        974.00","        995.55","        992.40","        994.84","    2392504","          2380162236.80","      64800","     790333","         33.03"
"LUPIN","EQ","14-Sep-2017","        992.40","        997.90","       1017.75","        995.55","       1004.50","       1004.20","       1005.92","    2388352","          2402489467.20","      80067","    1026336","         42.97"
"LUPIN","EQ","15-Sep-2017","       1004.20","        991.75","       1015.00","        990.05","       1006.00","       1009.55","       1005.50","    2254311","          2266707131.00","      60255","    1087602","         48.25"
"LUPIN","EQ","18-Sep-2017","       1009.55","       1015.95","       1016.00","       1000.10","       1009.95","       1010.10","       1008.18","    1321720","          1332525632.10","      33366","     654810","         49.54"
"LUPIN","EQ","19-Sep-2017","       1010.10","       1010.00","       1021.70","       1001.50","       1007.45","       1005.20","       1010.77","    1593299","          1610465341.15","      46583","     760004","         47.70"
"LUPIN","EQ","20-Sep-2017","       1005.20","       1009.90","       1009.90","        997.00","       1003.05","       1002.25","       1001.69","    1900325","          1903534625.10","      28767","    1210055","         63.68"
"LUPIN","EQ","21-Sep-2017","       1002.25","       1006.00","       1039.90","       1004.45","       1029.50","       1030.40","       1029.02","    4073455","          4191647692.75","      93888","    1691331","         41.52"
"LUPIN","EQ","22-Sep-2017","       1030.40","       1030.00","       1044.70","       1006.10","       1011.05","       1014.40","       1027.60","    2128564","          2187305691.75","      39444","    1056156","         49.62"
"LUPIN","EQ","25-Sep-2017","       1014.40","       1014.50","       1016.45","        982.20","        995.00","        991.70","        991.28","    1824414","          1808498659.85","      58830","    1006521","         55.17"
"LUPIN","EQ","26-Sep-2017","        991.70","        995.00","       1012.40","        993.00","       1008.00","       1006.00","       1004.77","    1967659","          1977047755.70","      35508","    1239813","         63.01"
"LUPIN","EQ","27-Sep-2017","       1006.00","       1010.00","       1011.80","        995.50","        999.50","       1000.35","       1001.83","    2086318","          2090132833.05","      35170","    1333020","         63.89"
"LUPIN","EQ","28-Sep-2017","       1000.35","       1001.90","       1008.90","        996.00","       1007.00","       1004.85","       1003.82","    2447775","          2457113923.75","      46886","    1869319","         76.37"
"LUPIN","EQ","29-Sep-2017","       1004.85","       1013.70","       1017.80","       1006.80","       1013.00","       1014.00","       1012.60","    1198488","          1213593367.95","      41962","     746898","         62.32"
"LUPIN","EQ","03-Oct-2017","       1014.00","       1020.00","       1024.80","       1014.50","       1021.35","       1021.35","       1020.45","    1499941","          1530619398.30","      30779","    1144346","         76.29"
"LUPIN","EQ","04-Oct-2017","       1021.35","       1024.70","       1037.40","       1018.65","       1030.50","       1027.50","       1029.30","    1012019","          1041672621.60","      25554","     499667","         49.37"
"LUPIN","EQ","05-Oct-2017","       1027.50","       1031.00","       1038.50","       1023.05","       1030.10","       1029.20","       1031.08","     491692","           506975199.00","      16924","     218787","         44.50"
"LUPIN","EQ","06-Oct-2017","       1029.20","       1036.00","       1044.90","       1025.10","       1042.00","       1038.90","       1034.16","    1107877","          1145721181.50","      23896","     570669","         51.51"
"LUPIN","EQ","09-Oct-2017","       1038.90","       1047.85","       1047.85","       1033.80","       1040.00","       1039.95","       1039.44","     388342","           403659401.95","      13941","     135486","         34.89"
"LUPIN","EQ","10-Oct-2017","       1039.95","       1054.40","       1071.00","       1041.70","       1063.00","       1062.00","       1062.27","    2413682","          2563991545.15","      64902","     675334","         27.98"
"LUPIN","EQ","11-Oct-2017","       1062.00","       1067.00","       1069.45","       1038.50","       1044.25","       1046.05","       1051.62","    1432162","          1506086050.95","      38969","     750449","         52.40"
"LUPIN","EQ","12-Oct-2017","       1046.05","       1057.00","       1064.00","       1052.45","       1060.95","       1061.25","       1059.80","     851033","           901923422.85","      39900","     344518","         40.48"
"LUPIN","EQ","13-Oct-2017","       1061.25","       1055.00","       1068.60","       1055.00","       1061.55","       1062.10","       1063.07","     625422","           664864732.80","      22153","     312645","         49.99"
"LUPIN","EQ","16-Oct-2017","       1062.10","       1067.10","       1075.00","       1063.75","       1068.10","       1070.30","       1070.31","     686446","           734709016.85","      25323","     371667","         54.14"
"LUPIN","EQ","17-Oct-2017","       1070.30","       1065.00","       1069.55","       1060.80","       1066.00","       1066.20","       1065.53","     602214","           641677418.35","      15754","     413034","         68.59"
"LUPIN","EQ","18-Oct-2017","       1066.20","       1068.70","       1068.70","       1046.55","       1053.90","       1049.20","       1053.24","     599551","           631472805.40","      20079","     412166","         68.75"
"LUPIN","EQ","19-Oct-2017","       1049.20","       1055.00","       1057.00","       1046.30","       1048.60","       1051.20","       1053.20","      94104","            99110513.45","       3707","      38317","         40.72"
"LUPIN","EQ","23-Oct-2017","       1051.20","       1058.00","       1058.30","       1028.00","       1036.00","       1038.45","       1040.17","     545519","           567430038.25","      35510","     296284","         54.31"
"LUPIN","EQ","24-Oct-2017","       1038.45","       1036.00","       1043.70","       1023.30","       1026.10","       1026.35","       1032.26","     370317","           382265156.05","      20655","     182110","         49.18"
"LUPIN","EQ","25-Oct-2017","       1026.35","       1035.10","       1036.85","        999.10","       1002.05","       1003.15","       1012.30","    1086901","          1100267926.10","      39315","     668782","         61.53"
"LUPIN","EQ","26-Oct-2017","       1003.15","       1010.00","       1011.85","        990.30","        992.50","        993.00","        995.19","    2312486","          2301372359.15","      36251","    1218836","         52.71"
"LUPIN","EQ","27-Oct-2017","        993.00","       1002.00","       1021.45","        999.00","       1001.50","       1001.10","       1008.98","    1163414","          1173866404.20","      36485","     413873","         35.57"
"LUPIN","EQ","30-Oct-2017","       1001.10","       1009.20","       1090.00","        992.50","       1025.00","       1025.95","       1044.81","    8196443","          8563707439.70","     161186","    1560335","         19.04"
"LUPIN","EQ","31-Oct-2017","       1025.95","       1025.00","       1037.90","       1010.00","       1025.95","       1028.05","       1026.97","    2036136","          2091054018.40","      55996","     541735","         26.61"
"LUPIN","EQ","01-Nov-2017","       1028.05","       1028.05","       1039.00","       1025.25","       1030.90","       1028.15","       1031.54","     591994","           610664111.40","      24051","     250105","         42.25"
"LUPIN","EQ","02-Nov-2017","       1028.15","       1031.70","       1064.70","       1031.70","       1061.30","       1061.30","       1055.32","    1711143","          1805798092.20","      50801","     575880","         33.65"
"LUPIN","EQ","03-Nov-2017","       1061.30","       1065.00","       1069.60","       1041.15","       1046.55","       1047.70","       1050.64","     780125","           819634066.65","      23439","     232756","         29.84"
"LUPIN","EQ","06-Nov-2017","       1047.70","       1044.50","       1055.70","       1031.25","       1034.55","       1034.55","       1041.17","     470881","           490268046.40","      18076","     182819","         38.82"
"LUPIN","EQ","07-Nov-2017","       1034.55","       1037.00","       1041.55","        845.45","        860.10","        859.90","        881.40","   25028579","         22060163391.90","     459721","    8954906","         35.78"
"LUPIN","EQ","08-Nov-2017","        859.90","        862.50","        882.00","        836.70","        839.50","        841.25","        860.16","   12540687","         10786967198.00","     279178","    4850478","         38.68"
"LUPIN","EQ","09-Nov-2017","        841.25","        851.00","        854.00","        827.65","        830.00","        830.45","        835.79","    5008246","          4185827938.55","     118940","    2031285","         40.56"
"LUPIN","EQ","10-Nov-2017","        830.45","        835.00","        845.90","        830.60","        832.95","        833.30","        836.70","    2761475","          2310514679.95","      66978","     952408","         34.49"
"LUPIN","EQ","13-Nov-2017","        833.30","        840.20","        841.00","        823.50","        826.00","        827.15","        831.16","    2045817","          1700407758.60","      56205","     902457","         44.11"
"LUPIN","EQ","14-Nov-2017","        827.15","        829.90","        845.00","        829.00","        835.00","        835.00","        839.15","    2956627","          2481062595.70","      83702","    1662330","         56.22"
"LUPIN","EQ","15-Nov-2017","        835.00","        825.00","        834.35","        818.50","        822.95","        823.65","        825.82","    1762158","          1455230241.65","      52944","     503545","         28.58"
"LUPIN","EQ","16-Nov-2017","        823.65","        825.70","        834.70","        820.00","        828.55","        829.00","        825.84","    2007600","          1657952348.85","      59984","    1070570","         53.33"
"LUPIN","EQ","17-Nov-2017","        829.00","        834.00","        839.90","        827.10","        828.20","        829.55","        832.28","    1582945","          1317460670.25","      43463","     754357","         47.66"
"LUPIN","EQ","20-Nov-2017","        829.55","        830.00","        832.00","        822.65","        826.00","        826.15","        826.82","    2005483","          1658178810.25","      73764","    1264802","         63.07"
"LUPIN","EQ","21-Nov-2017","        826.15","        830.00","        849.50","        829.00","        837.25","        837.45","        840.61","    2340880","          1967777218.55","      75348","     907230","         38.76"
"LUPIN","EQ","22-Nov-2017","        837.45","        838.60","        841.75","        825.20","        828.30","        827.40","        833.74","    1577310","          1315070647.40","      43548","     900036","         57.06"
"LUPIN","EQ","23-Nov-2017","        827.40","        832.00","        835.85","        825.35","        828.85","        827.35","        831.38","    1680075","          1396782451.45","      51522","    1007309","         59.96"
"LUPIN","EQ","24-Nov-2017","        827.35","        830.00","        835.50","        828.00","        829.40","        829.35","        830.85","    1257977","          1045195528.05","      34239","     779078","         61.93"
"LUPIN","EQ","27-Nov-2017","        829.35","        829.00","        834.85","        828.00","        830.95","        831.45","        832.40","    1052203","           875853591.90","      21855","     691486","         65.72"
"LUPIN","EQ","28-Nov-2017","        831.45","        831.45","        839.90","        831.00","        831.90","        832.30","        834.91","    1044438","           872007811.50","      32446","     498466","         47.73"
"LUPIN","EQ","29-Nov-2017","        832.30","        833.10","        839.45","        832.50","        833.80","        834.65","        835.85","     788695","           659228301.85","      26273","     422446","         53.56"
"LUPIN","EQ","30-Nov-2017","        834.65","        832.80","        833.90","        815.00","        816.00","        817.70","        821.56","    3637833","          2988695838.05","      99108","    2091848","         57.50"
"LUPIN","EQ","01-Dec-2017","        817.70","        822.10","        823.25","        811.10","        814.25","        814.20","        815.90","    1747415","          1425710031.65","      51688","     782771","         44.80"
"LUPIN","EQ","04-Dec-2017","        814.20","        819.70","        819.90","        809.05","        814.20","        814.45","        814.88","    1037841","           845719449.50","      34918","     561935","         54.14"
"LUPIN","EQ","05-Dec-2017","        814.45","        812.80","        819.00","        807.00","        808.65","        808.95","        809.99","    1034003","           837530335.10","      52425","     625066","         60.45"
"LUPIN","EQ","06-Dec-2017","        808.95","        808.80","        813.40","        806.25","        809.50","        809.35","        810.34","     833724","           675603857.30","      44453","     477712","         57.30"
"LUPIN","EQ","07-Dec-2017","        809.35","        811.00","        824.00","        810.40","        819.80","        818.90","        818.45","    1536602","          1257637645.95","      71166","     875934","         57.00"
"LUPIN","EQ","08-Dec-2017","        818.90","        814.50","        829.00","        811.00","        823.70","        822.85","        822.37","    1754006","          1442435720.95","      64925","     799985","         45.61"
"LUPIN","EQ","11-Dec-2017","        822.85","        828.00","        842.00","        825.05","        839.90","        839.15","        836.62","    1633544","          1366659609.45","      64337","     755574","         46.25"
"LUPIN","EQ","12-Dec-2017","        839.15","        841.60","        853.45","        840.00","        847.50","        846.80","        847.88","    2487565","          2109165794.90","      67525","    1380475","         55.50"
"LUPIN","EQ","13-Dec-2017","        846.80","        848.75","        856.00","        841.05","        845.60","        845.25","        848.99","    2061866","          1750494187.45","      68669","    1184696","         57.46"
"LUPIN","EQ","14-Dec-2017","        845.25","        845.65","        855.95","        843.60","        852.50","        852.80","        850.43","    1607943","          1367446159.90","      35984","     915256","         56.92"
"LUPIN","EQ","15-Dec-2017","        852.80","        858.50","        869.00","        855.00","        861.00","        860.30","        861.52","    3114671","          2683357725.15","      68123","    1854035","         59.53"
"LUPIN","EQ","18-Dec-2017","        860.30","        865.00","        875.00","        843.10","        868.00","        867.15","        865.83","    1539705","          1333120560.65","      33971","     639236","         41.52"
"LUPIN","EQ","19-Dec-2017","        867.15","        869.70","        872.00","        860.10","        866.95","        867.05","        864.87","     984692","           851629358.65","      27441","     489891","         49.75"
"LUPIN","EQ","20-Dec-2017","        867.05","        867.00","        888.80","        863.10","        875.00","        874.30","        880.20","    2218529","          1952755997.30","      75006","     810457","         36.53"
"LUPIN","EQ","21-Dec-2017","        874.30","        878.45","        885.60","        876.00","        880.00","        878.85","        880.29","    1039753","           915286836.60","      30847","     501322","         48.22"
"LUPIN","EQ","22-Dec-2017","        878.85","        880.00","        883.00","        868.00","        871.10","        871.65","        871.74","    1536820","          1339713741.65","      52191","     901636","         58.67"
"LUPIN","EQ","26-Dec-2017","        871.65","        872.00","        876.40","        864.35","        870.70","        872.20","        871.07","    1383753","          1205348629.90","      74851","     839698","         60.68"
"LUPIN","EQ","27-Dec-2017","        872.20","        872.95","        885.20","        870.00","        876.00","        875.10","        877.81","    3710542","          3257140183.85","      85610","    2371518","         63.91"
"LUPIN","EQ","28-Dec-2017","        875.10","        877.90","        889.00","        875.15","        884.65","        880.55","        882.92","    2380146","          2101489851.90","      48703","     559724","         23.52"
